,prolific_id_NONE,prolific_id_robot,prolific_id_human,question_NONE,question_robot,question_human,score_NONE,score_robot,score_human,average_over_questions_NONE,average_over_questions_robot,average_over_questions_human
0,5d39ddd133672b0015557242,59edc2c816ecc200016ff9cc,5c5c4f764ee81200018eaabe,q17,q17,q17,5.0,2.0,5.0,5.0,3.2,5.0
1,5bfff3be0ef039000138b699,5d77a8b3bedf45000187c499,5baa1f618e137f00016264c9,q17,q17,q17,0.0,4.0,5.0,0.6,4.6,5.0
2,5850ad3a1c68630001f52533,5c6b031a18f539000128f7f9,5b44a7f13f470b0001fad504,q17,q17,q17,2.0,4.0,6.0,2.6,4.0,5.4
3,5c93de86cf602b000170c25d,5a18625a0fff620001a6d60e,5a95694a4eecca0001dd4721,q17,q17,q17,4.0,4.0,4.0,3.6,3.4,3.0
4,5a6a206f3fb6420001c2d9ef,5980f96d413c230001291b41,5af892053aba4900015f0592,q17,q17,q17,1.0,2.0,3.0,2.2,2.6,3.0
5,5d7946c85d4c06001a5fca59,5a6ff03b9cdd18000177543a,5c82f678a4c44a001484dc00,q17,q17,q17,5.0,2.0,1.0,4.2,3.6,1.8
6,5ca219fec977ef0001547071,5cd56625e7f4580015c77130,5c5c4f764ee81200018eaabe,q17,q17,q18,3.0,3.0,5.0,2.4,3.0,
7,5b3d0c7477cb3a00019c1bb3,59edc2c816ecc200016ff9cc,5baa1f618e137f00016264c9,q17,q18,q18,5.0,4.0,5.0,2.6,,
8,5d39ddd133672b0015557242,5d77a8b3bedf45000187c499,5b44a7f13f470b0001fad504,q18,q18,q18,5.0,4.0,5.0,,,
9,5bfff3be0ef039000138b699,5c6b031a18f539000128f7f9,5a95694a4eecca0001dd4721,q18,q18,q18,1.0,5.0,3.0,,,
10,5850ad3a1c68630001f52533,5a18625a0fff620001a6d60e,5af892053aba4900015f0592,q18,q18,q18,2.0,4.0,3.0,,,
11,5c93de86cf602b000170c25d,5980f96d413c230001291b41,5c82f678a4c44a001484dc00,q18,q18,q18,4.0,1.0,2.0,,,
12,5a6a206f3fb6420001c2d9ef,5a6ff03b9cdd18000177543a,5c5c4f764ee81200018eaabe,q18,q18,q19,2.0,5.0,5.0,,,
13,5d7946c85d4c06001a5fca59,5cd56625e7f4580015c77130,5baa1f618e137f00016264c9,q18,q18,q19,4.0,3.0,5.0,,,
14,5ca219fec977ef0001547071,59edc2c816ecc200016ff9cc,5b44a7f13f470b0001fad504,q18,q19,q19,2.0,2.0,6.0,,,
15,5b3d0c7477cb3a00019c1bb3,5d77a8b3bedf45000187c499,5a95694a4eecca0001dd4721,q18,q19,q19,1.0,5.0,3.0,,,
16,5d39ddd133672b0015557242,5c6b031a18f539000128f7f9,5af892053aba4900015f0592,q19,q19,q19,5.0,4.0,3.0,,,
17,5bfff3be0ef039000138b699,5a18625a0fff620001a6d60e,5c82f678a4c44a001484dc00,q19,q19,q19,1.0,3.0,2.0,,,
18,5850ad3a1c68630001f52533,5980f96d413c230001291b41,5c5c4f764ee81200018eaabe,q19,q19,q20,4.0,4.0,5.0,,,
19,5c93de86cf602b000170c25d,5a6ff03b9cdd18000177543a,5baa1f618e137f00016264c9,q19,q19,q20,4.0,4.0,5.0,,,
20,5a6a206f3fb6420001c2d9ef,5cd56625e7f4580015c77130,5b44a7f13f470b0001fad504,q19,q19,q20,3.0,3.0,5.0,,,
21,5d7946c85d4c06001a5fca59,59edc2c816ecc200016ff9cc,5a95694a4eecca0001dd4721,q19,q20,q20,4.0,4.0,3.0,,,
22,5ca219fec977ef0001547071,5d77a8b3bedf45000187c499,5af892053aba4900015f0592,q19,q20,q20,3.0,5.0,3.0,,,
23,5b3d0c7477cb3a00019c1bb3,5c6b031a18f539000128f7f9,5c82f678a4c44a001484dc00,q19,q20,q20,3.0,3.0,2.0,,,
24,5d39ddd133672b0015557242,5a18625a0fff620001a6d60e,5c5c4f764ee81200018eaabe,q20,q20,q21,5.0,3.0,5.0,,,
25,5bfff3be0ef039000138b699,5980f96d413c230001291b41,5baa1f618e137f00016264c9,q20,q20,q21,1.0,2.0,5.0,,,
26,5850ad3a1c68630001f52533,5a6ff03b9cdd18000177543a,5b44a7f13f470b0001fad504,q20,q20,q21,3.0,4.0,5.0,,,
27,5c93de86cf602b000170c25d,5cd56625e7f4580015c77130,5a95694a4eecca0001dd4721,q20,q20,q21,3.0,3.0,2.0,,,
28,5a6a206f3fb6420001c2d9ef,59edc2c816ecc200016ff9cc,5af892053aba4900015f0592,q20,q21,q21,2.0,4.0,3.0,,,
29,5d7946c85d4c06001a5fca59,5d77a8b3bedf45000187c499,5c82f678a4c44a001484dc00,q20,q21,q21,4.0,5.0,2.0,,,
30,5ca219fec977ef0001547071,5c6b031a18f539000128f7f9,,q20,q21,,2.0,4.0,,,,
31,5b3d0c7477cb3a00019c1bb3,5a18625a0fff620001a6d60e,,q20,q21,,1.0,3.0,,,,
32,5d39ddd133672b0015557242,5980f96d413c230001291b41,,q21,q21,,5.0,4.0,,,,
33,5bfff3be0ef039000138b699,5a6ff03b9cdd18000177543a,,q21,q21,,0.0,3.0,,,,
34,5850ad3a1c68630001f52533,5cd56625e7f4580015c77130,,q21,q21,,2.0,3.0,,,,
35,5c93de86cf602b000170c25d,,,q21,,,3.0,,,,,
36,5a6a206f3fb6420001c2d9ef,,,q21,,,3.0,,,,,
37,5d7946c85d4c06001a5fca59,,,q21,,,4.0,,,,,
38,5ca219fec977ef0001547071,,,q21,,,2.0,,,,,
39,5b3d0c7477cb3a00019c1bb3,,,q21,,,3.0,,,,,
